QueryNumber,Tree,NodeName,Depth,SimilarityState,MatchNumber,ParentNode,NumberOfChildren
72,Synthetic,Nested Loop,14,16,0,Nested Loop,2
72,Synthetic,Merge Join,15,16,0,Nested Loop,2
72,Synthetic,Sort,16,16,0,Merge Join,1
72,Synthetic,Parallel Hash Join,17,16,0,Sort,2
72,Synthetic,Parallel Seq Scan,18,16,0,Parallel Hash Join,0
72,Synthetic,Parallel Hash,18,16,0,Parallel Hash Join,1
72,Synthetic,Hash Join,19,16,0,Parallel Hash,2
72,Synthetic,Hash Join,20,16,0,Hash Join,2
72,Synthetic,Parallel Seq Scan,21,0,558,Hash Join,0
72,Synthetic,Hash,21,16,0,Hash Join,1
72,Synthetic,Seq Scan,22,16,0,Hash,0
72,Synthetic,Hash,20,16,0,Hash Join,1
72,Synthetic,Seq Scan,21,16,0,Hash,0
72,Synthetic,Sort,16,16,0,Merge Join,1
72,Synthetic,Hash Join,17,16,0,Sort,2
72,Synthetic,Seq Scan,18,16,0,Hash Join,0
72,Synthetic,Hash,18,16,0,Hash Join,1
72,Synthetic,Seq Scan,19,16,0,Hash,0
72,Synthetic,Index Scan,15,0,551,Nested Loop,0
72,Synthetic,Index Only Scan,14,16,0,Nested Loop,0
72,Synthetic,Index Only Scan,13,16,0,Nested Loop,0
72,Synthetic,Index Only Scan,10,0,552,Nested Loop,0
72,Synthetic,Index Scan,7,0,550,Nested Loop,0
72,Synthetic,Parallel Hash,6,16,0,Parallel Hash Semi Join,1
72,Synthetic,Parallel Hash Join,7,16,0,Parallel Hash,2
72,Synthetic,Parallel Seq Scan,8,0,557,Parallel Hash Join,0
72,Synthetic,Parallel Hash,8,16,0,Parallel Hash Join,1
72,Synthetic,Hash Join,9,16,0,Parallel Hash,2
72,Synthetic,Parallel Seq Scan,10,0,556,Hash Join,0
72,Synthetic,Hash,10,1,561,Hash Join,1
72,Synthetic,Seq Scan,11,0,554,Hash,0
72,Synthetic,Gather,3,16,0,Nested Loop Semi Join,1
72,Synthetic,Hash Join,4,16,0,Gather,2
72,Synthetic,Parallel Seq Scan,5,0,555,Hash Join,0
72,Synthetic,Hash,5,1,560,Hash Join,1
72,Synthetic,Seq Scan,6,0,553,Hash,0
73,Original,Finalize Aggregate,0,0,569,,1
73,Original,Gather,1,16,0,Finalize Aggregate,1
73,Original,Partial Aggregate,2,16,0,Gather,1
73,Original,Nested Loop,3,16,0,Partial Aggregate,2
73,Original,Nested Loop,4,16,0,Nested Loop,2
73,Original,Parallel Hash Join,5,16,0,Nested Loop,2
73,Original,Parallel Seq Scan,6,0,568,Parallel Hash Join,0
73,Original,Parallel Hash,6,16,0,Parallel Hash Join,1
73,Original,Nested Loop,7,16,0,Parallel Hash,2
73,Original,Hash Join,8,16,0,Nested Loop,2
73,Original,Parallel Seq Scan,9,0,567,Hash Join,0
73,Original,Hash,9,16,0,Hash Join,1
73,Original,Nested Loop,10,16,0,Hash,2
73,Original,Nested Loop,11,16,0,Nested Loop,2
73,Original,Nested Loop,12,16,0,Nested Loop,2
73,Original,Hash Join,13,16,0,Nested Loop,2
73,Original,Seq Scan,14,0,565,Hash Join,0
73,Original,Hash,14,1,570,Hash Join,1
73,Original,Seq Scan,15,0,566,Hash,0
73,Original,Memoize,13,16,0,Nested Loop,1
73,Original,Index Scan,14,16,0,Memoize,0
73,Original,Index Scan,12,16,0,Nested Loop,0
73,Original,Index Scan,11,16,0,Nested Loop,0
73,Original,Index Scan,8,0,564,Nested Loop,0
73,Original,Index Scan,5,0,563,Nested Loop,0
73,Original,Index Only Scan,4,0,562,Nested Loop,0
73,Synthetic,Sort,0,0,569,,1
73,Synthetic,GroupAggregate,1,16,0,Sort,1
73,Synthetic,Nested Loop Semi Join,2,16,0,GroupAggregate,2
73,Synthetic,Gather Merge,3,16,0,Nested Loop Semi Join,1
73,Synthetic,Sort,4,16,0,Gather Merge,1
73,Synthetic,Parallel Hash Semi Join,5,16,0,Sort,2
73,Synthetic,Nested Loop,6,16,0,Parallel Hash Semi Join,2
73,Synthetic,Parallel Hash Join,7,16,0,Nested Loop,2
73,Synthetic,Parallel Seq Scan,8,16,0,Parallel Hash Join,0
73,Synthetic,Parallel Hash,8,16,0,Parallel Hash Join,1
73,Synthetic,Nested Loop,9,16,0,Parallel Hash,2
73,Synthetic,Parallel Hash Join,10,16,0,Nested Loop,2
73,Synthetic,Parallel Seq Scan,11,16,0,Parallel Hash Join,0
73,Synthetic,Parallel Hash,11,16,0,Parallel Hash Join,1
73,Synthetic,Nested Loop,12,16,0,Parallel Hash,2
73,Synthetic,Nested Loop,13,16,0,Nested Loop,2
73,Synthetic,Nested Loop,14,16,0,Nested Loop,2
73,Synthetic,Merge Join,15,16,0,Nested Loop,2
73,Synthetic,Sort,16,16,0,Merge Join,1
73,Synthetic,Parallel Hash Join,17,16,0,Sort,2
73,Synthetic,Parallel Seq Scan,18,16,0,Parallel Hash Join,0
73,Synthetic,Parallel Hash,18,16,0,Parallel Hash Join,1
73,Synthetic,Hash Join,19,16,0,Parallel Hash,2
73,Synthetic,Hash Join,20,16,0,Hash Join,2
73,Synthetic,Parallel Seq Scan,21,16,0,Hash Join,0
73,Synthetic,Hash,21,16,0,Hash Join,1
73,Synthetic,Seq Scan,22,16,0,Hash,0
73,Synthetic,Hash,20,16,0,Hash Join,1
73,Synthetic,Seq Scan,21,16,0,Hash,0
73,Synthetic,Sort,16,16,0,Merge Join,1
73,Synthetic,Hash Join,17,16,0,Sort,2
73,Synthetic,Seq Scan,18,0,565,Hash Join,0
73,Synthetic,Hash,18,16,0,Hash Join,1
73,Synthetic,Seq Scan,19,16,0,Hash,0
73,Synthetic,Index Scan,15,0,564,Nested Loop,0
73,Synthetic,Index Only Scan,14,16,0,Nested Loop,0
73,Synthetic,Index Only Scan,13,16,0,Nested Loop,0
73,Synthetic,Index Only Scan,10,0,562,Nested Loop,0
73,Synthetic,Index Scan,7,0,563,Nested Loop,0
73,Synthetic,Parallel Hash,6,16,0,Parallel Hash Semi Join,1
73,Synthetic,Parallel Hash Join,7,16,0,Parallel Hash,2
73,Synthetic,Parallel Seq Scan,8,16,0,Parallel Hash Join,0
73,Synthetic,Parallel Hash,8,16,0,Parallel Hash Join,1
73,Synthetic,Hash Join,9,16,0,Parallel Hash,2
73,Synthetic,Parallel Seq Scan,10,0,568,Hash Join,0
73,Synthetic,Hash,10,16,0,Hash Join,1
73,Synthetic,Seq Scan,11,16,0,Hash,0
73,Synthetic,Gather,3,16,0,Nested Loop Semi Join,1
73,Synthetic,Hash Join,4,16,0,Gather,2
73,Synthetic,Parallel Seq Scan,5,0,567,Hash Join,0
73,Synthetic,Hash,5,1,570,Hash Join,1
73,Synthetic,Seq Scan,6,0,566,Hash,0
74,Original,Finalize Aggregate,0,0,577,,1
74,Original,Gather,1,16,0,Finalize Aggregate,1
74,Original,Partial Aggregate,2,16,0,Gather,1
74,Original,Nested Loop,3,16,0,Partial Aggregate,2
74,Original,Nested Loop,4,16,0,Nested Loop,2
74,Original,Parallel Hash Join,5,16,0,Nested Loop,2
74,Original,Parallel Seq Scan,6,0,576,Parallel Hash Join,0
74,Original,Parallel Hash,6,16,0,Parallel Hash Join,1
74,Original,Nested Loop,7,16,0,Parallel Hash,2
74,Original,Hash Join,8,16,0,Nested Loop,2
74,Original,Parallel Seq Scan,9,0,575,Hash Join,0
74,Original,Hash,9,16,0,Hash Join,1
74,Original,Nested Loop,10,16,0,Hash,2
74,Original,Nested Loop,11,16,0,Nested Loop,2
74,Original,Nested Loop,12,16,0,Nested Loop,2
74,Original,Hash Join,13,16,0,Nested Loop,2
74,Original,Seq Scan,14,0,573,Hash Join,0
74,Original,Hash,14,1,578,Hash Join,1
74,Original,Seq Scan,15,0,574,Hash,0
74,Original,Memoize,13,16,0,Nested Loop,1
74,Original,Index Scan,14,16,0,Memoize,0
74,Original,Index Scan,12,16,0,Nested Loop,0
74,Original,Index Scan,11,16,0,Nested Loop,0
74,Original,Index Scan,8,16,0,Nested Loop,0
74,Original,Index Scan,5,0,572,Nested Loop,0
74,Original,Index Scan,4,0,571,Nested Loop,0
74,Synthetic,Sort,0,0,577,,1
74,Synthetic,GroupAggregate,1,16,0,Sort,1
74,Synthetic,Nested Loop Semi Join,2,16,0,GroupAggregate,2
74,Synthetic,Gather Merge,3,16,0,Nested Loop Semi Join,1
74,Synthetic,Sort,4,16,0,Gather Merge,1
74,Synthetic,Parallel Hash Semi Join,5,16,0,Sort,2
74,Synthetic,Nested Loop,6,16,0,Parallel Hash Semi Join,2
74,Synthetic,Parallel Hash Join,7,16,0,Nested Loop,2
74,Synthetic,Parallel Seq Scan,8,16,0,Parallel Hash Join,0
74,Synthetic,Parallel Hash,8,16,0,Parallel Hash Join,1
74,Synthetic,Nested Loop,9,16,0,Parallel Hash,2
74,Synthetic,Parallel Hash Join,10,16,0,Nested Loop,2
74,Synthetic,Parallel Seq Scan,11,16,0,Parallel Hash Join,0
74,Synthetic,Parallel Hash,11,16,0,Parallel Hash Join,1
74,Synthetic,Nested Loop,12,16,0,Parallel Hash,2
74,Synthetic,Nested Loop,13,16,0,Nested Loop,2
74,Synthetic,Nested Loop,14,16,0,Nested Loop,2
74,Synthetic,Merge Join,15,16,0,Nested Loop,2
74,Synthetic,Sort,16,16,0,Merge Join,1
74,Synthetic,Parallel Hash Join,17,16,0,Sort,2
74,Synthetic,Parallel Seq Scan,18,16,0,Parallel Hash Join,0
74,Synthetic,Parallel Hash,18,16,0,Parallel Hash Join,1
74,Synthetic,Hash Join,19,16,0,Parallel Hash,2
74,Synthetic,Hash Join,20,16,0,Hash Join,2
74,Synthetic,Parallel Seq Scan,21,16,0,Hash Join,0
74,Synthetic,Hash,21,16,0,Hash Join,1
74,Synthetic,Seq Scan,22,16,0,Hash,0
74,Synthetic,Hash,20,16,0,Hash Join,1
74,Synthetic,Seq Scan,21,16,0,Hash,0
74,Synthetic,Sort,16,16,0,Merge Join,1
74,Synthetic,Hash Join,17,16,0,Sort,2
74,Synthetic,Seq Scan,18,0,573,Hash Join,0
74,Synthetic,Hash,18,16,0,Hash Join,1
74,Synthetic,Seq Scan,19,16,0,Hash,0
74,Synthetic,Index Scan,15,0,572,Nested Loop,0
74,Synthetic,Index Only Scan,14,16,0,Nested Loop,0
74,Synthetic,Index Only Scan,13,16,0,Nested Loop,0
74,Synthetic,Index Only Scan,10,16,0,Nested Loop,0
74,Synthetic,Index Scan,7,0,571,Nested Loop,0
74,Synthetic,Parallel Hash,6,16,0,Parallel Hash Semi Join,1
74,Synthetic,Parallel Hash Join,7,16,0,Parallel Hash,2
74,Synthetic,Parallel Seq Scan,8,16,0,Parallel Hash Join,0
74,Synthetic,Parallel Hash,8,16,0,Parallel Hash Join,1
74,Synthetic,Hash Join,9,16,0,Parallel Hash,2
74,Synthetic,Parallel Seq Scan,10,0,576,Hash Join,0
74,Synthetic,Hash,10,16,0,Hash Join,1
74,Synthetic,Seq Scan,11,16,0,Hash,0
74,Synthetic,Gather,3,16,0,Nested Loop Semi Join,1
74,Synthetic,Hash Join,4,16,0,Gather,2
74,Synthetic,Parallel Seq Scan,5,0,575,Hash Join,0
74,Synthetic,Hash,5,1,578,Hash Join,1
74,Synthetic,Seq Scan,6,0,574,Hash,0
75,Original,Finalize Aggregate,0,0,585,,1
75,Original,Gather,1,16,0,Finalize Aggregate,1
75,Original,Partial Aggregate,2,16,0,Gather,1
75,Original,Nested Loop,3,16,0,Partial Aggregate,2
75,Original,Nested Loop,4,16,0,Nested Loop,2
75,Original,Parallel Hash Join,5,16,0,Nested Loop,2
75,Original,Parallel Seq Scan,6,0,584,Parallel Hash Join,0
75,Original,Parallel Hash,6,16,0,Parallel Hash Join,1
75,Original,Nested Loop,7,16,0,Parallel Hash,2
75,Original,Hash Join,8,16,0,Nested Loop,2
75,Original,Parallel Seq Scan,9,0,583,Hash Join,0
75,Original,Hash,9,16,0,Hash Join,1
75,Original,Nested Loop,10,16,0,Hash,2
75,Original,Nested Loop,11,16,0,Nested Loop,2
75,Original,Nested Loop,12,16,0,Nested Loop,2
75,Original,Hash Join,13,16,0,Nested Loop,2
75,Original,Seq Scan,14,0,581,Hash Join,0
75,Original,Hash,14,1,586,Hash Join,1
75,Original,Seq Scan,15,0,582,Hash,0
75,Original,Memoize,13,16,0,Nested Loop,1
75,Original,Index Scan,14,16,0,Memoize,0
75,Original,Index Scan,12,16,0,Nested Loop,0
75,Original,Index Scan,11,16,0,Nested Loop,0
75,Original,Index Scan,8,16,0,Nested Loop,0
75,Original,Index Scan,5,0,580,Nested Loop,0
75,Original,Index Scan,4,0,579,Nested Loop,0
75,Synthetic,Sort,0,0,585,,1
75,Synthetic,GroupAggregate,1,16,0,Sort,1
75,Synthetic,Nested Loop Semi Join,2,16,0,GroupAggregate,2
75,Synthetic,Gather Merge,3,16,0,Nested Loop Semi Join,1
75,Synthetic,Sort,4,16,0,Gather Merge,1
75,Synthetic,Parallel Hash Semi Join,5,16,0,Sort,2
75,Synthetic,Nested Loop,6,16,0,Parallel Hash Semi Join,2
75,Synthetic,Parallel Hash Join,7,16,0,Nested Loop,2
75,Synthetic,Parallel Seq Scan,8,16,0,Parallel Hash Join,0
75,Synthetic,Parallel Hash,8,16,0,Parallel Hash Join,1
75,Synthetic,Nested Loop,9,16,0,Parallel Hash,2
75,Synthetic,Parallel Hash Join,10,16,0,Nested Loop,2
75,Synthetic,Parallel Seq Scan,11,16,0,Parallel Hash Join,0
75,Synthetic,Parallel Hash,11,16,0,Parallel Hash Join,1
75,Synthetic,Nested Loop,12,16,0,Parallel Hash,2
75,Synthetic,Nested Loop,13,16,0,Nested Loop,2
75,Synthetic,Nested Loop,14,16,0,Nested Loop,2
75,Synthetic,Merge Join,15,16,0,Nested Loop,2
75,Synthetic,Sort,16,16,0,Merge Join,1
75,Synthetic,Parallel Hash Join,17,16,0,Sort,2
75,Synthetic,Parallel Seq Scan,18,16,0,Parallel Hash Join,0
75,Synthetic,Parallel Hash,18,16,0,Parallel Hash Join,1
75,Synthetic,Hash Join,19,16,0,Parallel Hash,2
75,Synthetic,Hash Join,20,16,0,Hash Join,2
75,Synthetic,Parallel Seq Scan,21,16,0,Hash Join,0
75,Synthetic,Hash,21,16,0,Hash Join,1
75,Synthetic,Seq Scan,22,16,0,Hash,0
75,Synthetic,Hash,20,16,0,Hash Join,1
75,Synthetic,Seq Scan,21,16,0,Hash,0
75,Synthetic,Sort,16,16,0,Merge Join,1
75,Synthetic,Hash Join,17,16,0,Sort,2
75,Synthetic,Seq Scan,18,0,581,Hash Join,0
75,Synthetic,Hash,18,16,0,Hash Join,1
75,Synthetic,Seq Scan,19,16,0,Hash,0
75,Synthetic,Index Scan,15,0,580,Nested Loop,0
75,Synthetic,Index Only Scan,14,16,0,Nested Loop,0
75,Synthetic,Index Only Scan,13,16,0,Nested Loop,0
75,Synthetic,Index Only Scan,10,16,0,Nested Loop,0
75,Synthetic,Index Scan,7,0,579,Nested Loop,0
75,Synthetic,Parallel Hash,6,16,0,Parallel Hash Semi Join,1
75,Synthetic,Parallel Hash Join,7,16,0,Parallel Hash,2
75,Synthetic,Parallel Seq Scan,8,16,0,Parallel Hash Join,0
75,Synthetic,Parallel Hash,8,16,0,Parallel Hash Join,1
75,Synthetic,Hash Join,9,16,0,Parallel Hash,2
75,Synthetic,Parallel Seq Scan,10,0,584,Hash Join,0
75,Synthetic,Hash,10,16,0,Hash Join,1
75,Synthetic,Seq Scan,11,16,0,Hash,0
75,Synthetic,Gather,3,16,0,Nested Loop Semi Join,1
75,Synthetic,Hash Join,4,16,0,Gather,2
75,Synthetic,Parallel Seq Scan,5,0,583,Hash Join,0
75,Synthetic,Hash,5,1,586,Hash Join,1
75,Synthetic,Seq Scan,6,0,582,Hash,0
76,Original,Finalize Aggregate,0,0,595,,1
76,Original,Gather,1,16,0,Finalize Aggregate,1
76,Original,Partial Aggregate,2,16,0,Gather,1
76,Original,Nested Loop,3,16,0,Partial Aggregate,2
76,Original,Nested Loop,4,16,0,Nested Loop,2
76,Original,Parallel Hash Join,5,16,0,Nested Loop,2
76,Original,Hash Join,6,16,0,Parallel Hash Join,2
76,Original,Parallel Seq Scan,7,0,594,Hash Join,0
76,Original,Hash,7,1,597,Hash Join,1
76,Original,Seq Scan,8,0,593,Hash,0
76,Original,Parallel Hash,6,16,0,Parallel Hash Join,1
76,Original,Parallel Hash Join,7,16,0,Parallel Hash,2
76,Original,Parallel Seq Scan,8,0,592,Parallel Hash Join,0
76,Original,Parallel Hash,8,16,0,Parallel Hash Join,1
76,Original,Nested Loop,9,16,0,Parallel Hash,2
76,Original,Hash Join,10,16,0,Nested Loop,2
76,Original,Parallel Seq Scan,11,0,591,Hash Join,0
76,Original,Hash,11,16,0,Hash Join,1
76,Original,Hash Join,12,16,0,Hash,2
76,Original,Seq Scan,13,0,590,Hash Join,0
76,Original,Hash,13,1,596,Hash Join,1
76,Original,Seq Scan,14,0,589,Hash,0
76,Original,Index Scan,10,16,0,Nested Loop,0
76,Original,Index Scan,5,0,588,Nested Loop,0
76,Original,Index Scan,4,0,587,Nested Loop,0
76,Synthetic,Sort,0,0,595,,1
76,Synthetic,GroupAggregate,1,16,0,Sort,1
76,Synthetic,Sort,2,16,0,GroupAggregate,1
76,Synthetic,Gather,3,16,0,Sort,1
76,Synthetic,Nested Loop,4,16,0,Gather,2
76,Synthetic,Nested Loop,5,16,0,Nested Loop,2
76,Synthetic,Parallel Hash Join,6,16,0,Nested Loop,2
76,Synthetic,Parallel Seq Scan,7,0,594,Parallel Hash Join,0
76,Synthetic,Parallel Hash,7,16,0,Parallel Hash Join,1
76,Synthetic,Nested Loop,8,16,0,Parallel Hash,2
76,Synthetic,Parallel Hash Join,9,16,0,Nested Loop,2
76,Synthetic,Hash Join,10,16,0,Parallel Hash Join,2
76,Synthetic,Parallel Seq Scan,11,0,592,Hash Join,0
76,Synthetic,Hash,11,1,597,Hash Join,1
76,Synthetic,Seq Scan,12,0,593,Hash,0
76,Synthetic,Parallel Hash,10,16,0,Parallel Hash Join,1
76,Synthetic,Hash Join,11,16,0,Parallel Hash,2
76,Synthetic,Hash Join,12,16,0,Hash Join,2
76,Synthetic,Parallel Seq Scan,13,0,591,Hash Join,0
76,Synthetic,Hash,13,16,0,Hash Join,1
76,Synthetic,Seq Scan,14,0,590,Hash,0
76,Synthetic,Hash,12,1,596,Hash Join,1
76,Synthetic,Seq Scan,13,0,589,Hash,0
76,Synthetic,Index Scan,9,0,588,Nested Loop,0
76,Synthetic,Index Scan,6,0,587,Nested Loop,0
76,Synthetic,Index Only Scan,5,16,0,Nested Loop,0
77,Original,Aggregate,0,0,606,,1
77,Original,Gather,1,16,0,Aggregate,1
77,Original,Nested Loop,2,16,0,Gather,2
77,Original,Nested Loop,3,16,0,Nested Loop,2
77,Original,Parallel Hash Join,4,16,0,Nested Loop,2
77,Original,Hash Join,5,16,0,Parallel Hash Join,2
77,Original,Parallel Seq Scan,6,0,605,Hash Join,0
77,Original,Hash,6,1,607,Hash Join,1
77,Original,Seq Scan,7,0,604,Hash,0
77,Original,Parallel Hash,5,16,0,Parallel Hash Join,1
77,Original,Parallel Hash Join,6,16,0,Parallel Hash,2
77,Original,Parallel Seq Scan,7,0,603,Parallel Hash Join,0
77,Original,Parallel Hash,7,16,0,Parallel Hash Join,1
77,Original,Nested Loop,8,16,0,Parallel Hash,2
77,Original,Hash Join,9,16,0,Nested Loop,2
77,Original,Parallel Seq Scan,10,0,602,Hash Join,0
77,Original,Hash,10,16,0,Hash Join,1
77,Original,Hash Join,11,16,0,Hash,2
77,Original,Seq Scan,12,0,601,Hash Join,0
77,Original,Hash,12,1,608,Hash Join,1
77,Original,Seq Scan,13,0,600,Hash,0
77,Original,Index Scan,9,16,0,Nested Loop,0
77,Original,Index Scan,4,0,599,Nested Loop,0
77,Original,Index Scan,3,0,598,Nested Loop,0
77,Synthetic,Sort,0,0,606,,1
77,Synthetic,GroupAggregate,1,16,0,Sort,1
77,Synthetic,Sort,2,16,0,GroupAggregate,1
77,Synthetic,Gather,3,16,0,Sort,1
77,Synthetic,Nested Loop,4,16,0,Gather,2
77,Synthetic,Nested Loop,5,16,0,Nested Loop,2
77,Synthetic,Parallel Hash Join,6,16,0,Nested Loop,2
77,Synthetic,Parallel Seq Scan,7,0,605,Parallel Hash Join,0
77,Synthetic,Parallel Hash,7,16,0,Parallel Hash Join,1
77,Synthetic,Nested Loop,8,16,0,Parallel Hash,2
77,Synthetic,Parallel Hash Join,9,16,0,Nested Loop,2
77,Synthetic,Hash Join,10,16,0,Parallel Hash Join,2
77,Synthetic,Parallel Seq Scan,11,0,603,Hash Join,0
77,Synthetic,Hash,11,1,607,Hash Join,1
77,Synthetic,Seq Scan,12,0,604,Hash,0
77,Synthetic,Parallel Hash,10,16,0,Parallel Hash Join,1
77,Synthetic,Hash Join,11,16,0,Parallel Hash,2
77,Synthetic,Hash Join,12,16,0,Hash Join,2
77,Synthetic,Parallel Seq Scan,13,0,602,Hash Join,0
77,Synthetic,Hash,13,16,0,Hash Join,1
77,Synthetic,Seq Scan,14,0,601,Hash,0
77,Synthetic,Hash,12,1,608,Hash Join,1
77,Synthetic,Seq Scan,13,0,600,Hash,0
77,Synthetic,Index Scan,9,0,599,Nested Loop,0
77,Synthetic,Index Scan,6,0,598,Nested Loop,0
77,Synthetic,Memoize,5,16,0,Nested Loop,1
77,Synthetic,Index Only Scan,6,16,0,Memoize,0
78,Original,Finalize Aggregate,0,0,617,,1
78,Original,Gather,1,16,0,Finalize Aggregate,1
78,Original,Partial Aggregate,2,16,0,Gather,1
78,Original,Nested Loop,3,16,0,Partial Aggregate,2
78,Original,Parallel Hash Join,4,16,0,Nested Loop,2
78,Original,Parallel Seq Scan,5,0,616,Parallel Hash Join,0
78,Original,Parallel Hash,5,16,0,Parallel Hash Join,1
78,Original,Nested Loop,6,16,0,Parallel Hash,2
78,Original,Nested Loop,7,16,0,Nested Loop,2
78,Original,Parallel Hash Join,8,16,0,Nested Loop,2
78,Original,Hash Join,9,16,0,Parallel Hash Join,2
78,Original,Parallel Seq Scan,10,0,614,Hash Join,0
78,Original,Hash,10,16,0,Hash Join,1
78,Original,Hash Join,11,16,0,Hash,2
78,Original,Seq Scan,12,0,615,Hash Join,0
78,Original,Hash,12,1,619,Hash Join,1
78,Original,Seq Scan,13,0,612,Hash,0
78,Original,Parallel Hash,9,16,0,Parallel Hash Join,1
78,Original,Hash Join,10,16,0,Parallel Hash,2
78,Original,Parallel Seq Scan,11,0,613,Hash Join,0
78,Original,Hash,11,1,618,Hash Join,1
78,Original,Seq Scan,12,0,611,Hash,0
78,Original,Index Scan,8,16,0,Nested Loop,0
78,Original,Index Scan,7,0,610,Nested Loop,0
78,Original,Index Scan,4,0,609,Nested Loop,0
78,Synthetic,Sort,0,0,617,,1
78,Synthetic,GroupAggregate,1,16,0,Sort,1
78,Synthetic,Sort,2,16,0,GroupAggregate,1
78,Synthetic,Gather,3,16,0,Sort,1
78,Synthetic,Nested Loop,4,16,0,Gather,2
78,Synthetic,Nested Loop,5,16,0,Nested Loop,2
78,Synthetic,Parallel Hash Join,6,16,0,Nested Loop,2
78,Synthetic,Parallel Seq Scan,7,0,616,Parallel Hash Join,0
78,Synthetic,Parallel Hash,7,16,0,Parallel Hash Join,1
78,Synthetic,Nested Loop,8,16,0,Parallel Hash,2
78,Synthetic,Parallel Hash Join,9,16,0,Nested Loop,2
78,Synthetic,Hash Join,10,16,0,Parallel Hash Join,2
78,Synthetic,Parallel Seq Scan,11,0,614,Hash Join,0
78,Synthetic,Hash,11,16,0,Hash Join,1
78,Synthetic,Seq Scan,12,0,615,Hash,0
78,Synthetic,Parallel Hash,10,16,0,Parallel Hash Join,1
78,Synthetic,Hash Join,11,16,0,Parallel Hash,2
78,Synthetic,Hash Join,12,16,0,Hash Join,2
78,Synthetic,Parallel Seq Scan,13,0,613,Hash Join,0
78,Synthetic,Hash,13,1,619,Hash Join,1
78,Synthetic,Seq Scan,14,0,612,Hash,0
78,Synthetic,Hash,12,1,618,Hash Join,1
78,Synthetic,Seq Scan,13,0,611,Hash,0
78,Synthetic,Index Scan,9,0,610,Nested Loop,0
78,Synthetic,Index Scan,6,0,609,Nested Loop,0
78,Synthetic,Index Only Scan,5,16,0,Nested Loop,0
79,Original,Aggregate,0,0,628,,1
79,Original,Gather,1,16,0,Aggregate,1
79,Original,Nested Loop,2,16,0,Gather,2
79,Original,Parallel Hash Join,3,16,0,Nested Loop,2
79,Original,Parallel Seq Scan,4,0,627,Parallel Hash Join,0
79,Original,Parallel Hash,4,16,0,Parallel Hash Join,1
79,Original,Nested Loop,5,16,0,Parallel Hash,2
79,Original,Nested Loop,6,16,0,Nested Loop,2
79,Original,Nested Loop,7,16,0,Nested Loop,2
79,Original,Nested Loop,8,16,0,Nested Loop,2
79,Original,Parallel Hash Join,9,16,0,Nested Loop,2
79,Original,Parallel Seq Scan,10,0,624,Parallel Hash Join,0
79,Original,Parallel Hash,10,16,0,Parallel Hash Join,1
79,Original,Parallel Hash Join,11,16,0,Parallel Hash,2
79,Original,Hash Join,12,16,0,Parallel Hash Join,2
79,Original,Parallel Seq Scan,13,0,623,Hash Join,0
79,Original,Hash,13,16,0,Hash Join,1
79,Original,Seq Scan,14,16,0,Hash,0
79,Original,Parallel Hash,12,16,0,Parallel Hash Join,1
79,Original,Hash Join,13,16,0,Parallel Hash,2
79,Original,Parallel Seq Scan,14,0,622,Hash Join,0
79,Original,Hash,14,1,629,Hash Join,1
79,Original,Seq Scan,15,0,626,Hash,0
79,Original,Index Scan,9,16,0,Nested Loop,0
79,Original,Index Scan,8,16,0,Nested Loop,0
79,Original,Index Scan,7,0,621,Nested Loop,0
79,Original,Index Only Scan,6,0,625,Nested Loop,0
79,Original,Index Scan,3,0,620,Nested Loop,0
79,Synthetic,GroupAggregate,0,0,628,,1
79,Synthetic,Incremental Sort,1,16,0,GroupAggregate,1
79,Synthetic,Nested Loop,2,16,0,Incremental Sort,2
79,Synthetic,Gather Merge,3,16,0,Nested Loop,1
79,Synthetic,Sort,4,16,0,Gather Merge,1
79,Synthetic,Nested Loop,5,16,0,Sort,2
79,Synthetic,Parallel Seq Scan,6,0,627,Nested Loop,0
79,Synthetic,Index Scan,6,0,621,Nested Loop,0
79,Synthetic,Materialize,3,16,0,Nested Loop,1
79,Synthetic,Gather,4,16,0,Materialize,1
79,Synthetic,Parallel Hash Join,5,16,0,Gather,2
79,Synthetic,Parallel Seq Scan,6,0,624,Parallel Hash Join,0
79,Synthetic,Parallel Hash,6,16,0,Parallel Hash Join,1
79,Synthetic,Nested Loop,7,16,0,Parallel Hash,2
79,Synthetic,Parallel Hash Join,8,16,0,Nested Loop,2
79,Synthetic,Parallel Seq Scan,9,0,623,Parallel Hash Join,0
79,Synthetic,Parallel Hash,9,16,0,Parallel Hash Join,1
79,Synthetic,Nested Loop,10,16,0,Parallel Hash,2
79,Synthetic,Hash Join,11,16,0,Nested Loop,2
79,Synthetic,Parallel Seq Scan,12,0,622,Hash Join,0
79,Synthetic,Hash,12,1,629,Hash Join,1
79,Synthetic,Seq Scan,13,0,626,Hash,0
79,Synthetic,Index Only Scan,11,0,625,Nested Loop,0
79,Synthetic,Index Scan,8,0,620,Nested Loop,0
80,Original,Aggregate,0,0,638,,1
80,Original,Gather,1,16,0,Aggregate,1
80,Original,Nested Loop,2,16,0,Gather,2
80,Original,Parallel Hash Join,3,16,0,Nested Loop,2
80,Original,Parallel Seq Scan,4,0,637,Parallel Hash Join,0
80,Original,Parallel Hash,4,16,0,Parallel Hash Join,1
80,Original,Nested Loop,5,16,0,Parallel Hash,2
80,Original,Nested Loop,6,16,0,Nested Loop,2
